,time,temperature [°C],relative humidity [%],dew point [°C],apparent temperature [°C],wind speed [km/h],wind direction [°]
433,2024-06-20T01:00,14.4,75,10.1,13.4,7.2,307
434,2024-06-20T02:00,13.6,76,9.4,12.4,7.6,301
435,2024-06-20T03:00,13.6,70,8.3,12.3,5.9,313
436,2024-06-20T04:00,13.2,70,7.9,12.1,4.2,340
437,2024-06-20T05:00,12.5,75,8.2,11.7,2.6,106
438,2024-06-20T06:00,12.9,72,8.1,12.1,2.5,90
439,2024-06-20T07:00,14.2,62,7.1,13,3.1,36
440,2024-06-20T08:00,15.6,58,7.3,14.2,4.8,312
441,2024-06-20T09:00,17,52,7.1,15.4,6,295
442,2024-06-20T10:00,18.8,43,6.1,17.5,6.2,277
443,2024-06-20T11:00,20.9,33,4,20.1,6.9,279
444,2024-06-20T12:00,22.8,27,2.9,21.8,10.6,280
445,2024-06-20T13:00,22.8,27,2.6,21.4,8.7,265
446,2024-06-20T14:00,23.4,28,3.6,21.2,13,267
447,2024-06-20T15:00,24.1,27,3.9,21.8,15.2,275
448,2024-06-20T16:00,24.9,24,3,21.5,16.7,289
449,2024-06-20T17:00,23.1,30,4.6,19,19.2,300
450,2024-06-20T18:00,22.2,32,4.8,18.5,16.8,325
451,2024-06-20T19:00,20.7,37,5.5,17.8,12.1,348
452,2024-06-20T20:00,19.4,40,5.4,16.9,9.4,337
453,2024-06-20T21:00,18.4,44,6,16.5,5.8,338
454,2024-06-20T22:00,16.8,54,7.3,15.5,4.1,15
455,2024-06-20T23:00,15.4,64,8.5,14.4,4.3,42
456,2024-06-21T00:00,15.5,54,6.3,14.3,1.4,90
457,2024-06-21T01:00,15.2,56,6.6,14,2.6,304
458,2024-06-21T02:00,14.4,62,7.2,13.2,3.4,238
459,2024-06-21T03:00,14,64,7.3,12.8,3.5,204
460,2024-06-21T04:00,13.4,67,7.4,12,4.7,184
461,2024-06-21T05:00,13.5,65,7.1,12.1,4.7,189
462,2024-06-21T06:00,13.9,64,7.1,12.8,2.3,198
463,2024-06-21T07:00,15.4,57,7,14.2,2.9,240
464,2024-06-21T08:00,17.7,50,7,16.5,3.2,270
465,2024-06-21T09:00,20.9,38,6.2,19.8,4.2,329
466,2024-06-21T10:00,24.1,29,5.1,23.7,4.8,347
467,2024-06-21T11:00,26.5,25,5,27.3,2.7,337
468,2024-06-21T12:00,28.2,21,3.9,29.3,2.8,320
469,2024-06-21T13:00,29.1,17,1.6,28.4,9.8,332
470,2024-06-21T14:00,29.7,15,-0.1,28.7,8.7,318
471,2024-06-21T15:00,30.3,14,-0.4,29,7.3,303
472,2024-06-21T16:00,30.9,14,0.5,28.6,8.3,304
473,2024-06-21T17:00,30.8,17,3.1,27.9,9.5,307
474,2024-06-21T18:00,30,20,4.4,27.4,8.7,315
475,2024-06-21T19:00,28.1,22,4.4,26.1,4.8,283
476,2024-06-21T20:00,24.9,29,5.5,23.1,4.7,171
477,2024-06-21T21:00,22.5,36,6.7,19.5,14.8,157
478,2024-06-21T22:00,20.6,39,6.2,18,11.8,153
479,2024-06-21T23:00,19.5,41,6,17.3,8.6,147
480,2024-06-22T00:00,18.5,43,5.8,16.4,7.4,137
481,2024-06-22T01:00,17.6,44,5.1,15.3,7.7,127
482,2024-06-22T02:00,16.9,43,4.3,14.9,4.3,114
483,2024-06-22T03:00,16.2,43,3.7,14.3,2.9,120
484,2024-06-22T04:00,15.8,43,3.3,13.8,2.6,124
485,2024-06-22T05:00,15.3,46,3.7,13.3,3.4,148
486,2024-06-22T06:00,17.3,43,4.4,15.8,0.8,153
487,2024-06-22T07:00,20.2,35,4.1,18.7,0.7,270
488,2024-06-22T08:00,22.7,29,3.8,20.6,4.2,329
489,2024-06-22T09:00,25.3,25,4,23.8,3.5,336
490,2024-06-22T10:00,27.8,22,4,27.2,4.5,331
491,2024-06-22T11:00,29.8,18,2.6,29.3,6.7,324
492,2024-06-22T12:00,31.2,15,1.6,31,6.5,326
493,2024-06-22T13:00,32,14,1.1,31.6,7.7,332
494,2024-06-22T14:00,32.9,13,0.7,32.2,7.9,317
495,2024-06-22T15:00,33.5,14,2.4,32.3,8.5,298
496,2024-06-22T16:00,33.8,16,4.7,31.6,12.1,293
497,2024-06-22T17:00,33.4,17,5.1,30.2,14.2,306
498,2024-06-22T18:00,32.6,16,3.7,29.1,14.3,309
499,2024-06-22T19:00,31,17,3,27.3,14.8,319
500,2024-06-22T20:00,28.5,20,3,25.6,9,331
501,2024-06-22T21:00,25.4,31,7,24.1,3.7,79
502,2024-06-22T22:00,23.7,28,4.2,21.7,4.6,141
503,2024-06-22T23:00,21.8,35,5.7,19.9,6,147
504,2024-06-23T00:00,20.4,40,6.2,18.2,9,127
505,2024-06-23T01:00,19.5,41,5.9,17.9,4.3,132
506,2024-06-23T02:00,19.3,42,6.1,17.9,2.5,135
507,2024-06-23T03:00,21.2,35,5.3,20,0.7,90
508,2024-06-23T04:00,20.7,36,5,19.3,1.6,27
509,2024-06-23T05:00,19.8,38,5,18.2,3.1,69
510,2024-06-23T06:00,20.5,38,5.5,19.1,1.6,63
511,2024-06-23T07:00,22.3,32,4.9,20.6,3,346
512,2024-06-23T08:00,24.7,29,5.3,23.1,3.2,333
513,2024-06-23T09:00,27.5,24,5.4,26,3.9,338
514,2024-06-23T10:00,30.2,21,5.4,29.7,3.4,328
515,2024-06-23T11:00,32.4,18,4.8,32.5,4.1,315
516,2024-06-23T12:00,33.8,15,3.7,33.8,6.3,329
517,2024-06-23T13:00,34.7,15,3.8,34.3,8.6,345
518,2024-06-23T14:00,35.3,14,3.7,34.5,10.1,358
519,2024-06-23T15:00,35.6,14,4.2,35.1,5.9,346
520,2024-06-23T16:00,36.3,13,4,33.9,11.7,189
521,2024-06-23T17:00,32.1,19,5.8,28,20.9,181
522,2024-06-23T18:00,31.2,21,6.4,27.8,16.8,170
523,2024-06-23T19:00,29.6,25,7.6,26.9,14.2,171
524,2024-06-23T20:00,27.4,30,8.2,25.1,12.6,160
525,2024-06-23T21:00,25.9,32,8.1,23.8,10.8,154
526,2024-06-23T22:00,24.6,33,7.4,22.3,11.8,157
527,2024-06-23T23:00,23.6,34,6.9,21,12.4,150
528,2024-06-24T00:00,22.4,39,7.9,20,13.1,171
529,2024-06-24T01:00,21.4,40,7.4,19.6,7.9,156
530,2024-06-24T02:00,21.1,41,7.4,19.4,7.1,150
531,2024-06-24T03:00,20.7,42,7.5,19,7.1,139
532,2024-06-24T04:00,20,45,7.8,18.7,5.4,132
533,2024-06-24T05:00,19.4,48,8.1,18.2,4.8,132
534,2024-06-24T06:00,20.5,46,8.4,19.2,5.9,137
535,2024-06-24T07:00,22.9,39,8.4,22.3,1.6,153
536,2024-06-24T08:00,25.2,35,8.7,24.6,2.1,149
537,2024-06-24T09:00,27.7,30,8.5,26.6,6.6,171
538,2024-06-24T10:00,29.8,25,7.8,29.1,9,180
539,2024-06-24T11:00,31.2,23,7.8,30.9,11.2,180
540,2024-06-24T12:00,32.1,23,8.3,32.1,12.6,175
541,2024-06-24T13:00,33.5,21,8,34.9,4.3,204
542,2024-06-24T14:00,34.1,20,8.1,35.1,5,150
543,2024-06-24T15:00,34.5,20,8.5,34.5,7.7,139
544,2024-06-24T16:00,33.8,21,8.5,31.8,12.1,168
545,2024-06-24T17:00,30.9,32,12.3,28.4,21.9,171
546,2024-06-24T18:00,28.8,36,12.4,26.6,20.6,174
547,2024-06-24T19:00,28.2,39,12.8,27.4,11.5,182
548,2024-06-24T20:00,26.5,43,13,25.7,11.9,166
549,2024-06-24T21:00,24.8,46,12.5,23.7,12.8,148
550,2024-06-24T22:00,23.5,49,12.1,22.3,13,152
551,2024-06-24T23:00,22.5,53,12.5,21.3,13.9,155
552,2024-06-25T00:00,21.8,58,13.1,21.1,11.5,166
553,2024-06-25T01:00,20.7,60,12.7,19.9,11.3,163
554,2024-06-25T02:00,20.5,60,12.5,20.4,6.1,135
555,2024-06-25T03:00,20,58,11.4,19.3,7.7,127
556,2024-06-25T04:00,19.3,58,11,18.7,6.1,135
557,2024-06-25T05:00,18.5,62,11.1,18.3,3.9,124
558,2024-06-25T06:00,20,55,10.7,19.5,4.8,132
559,2024-06-25T07:00,22.8,47,10.9,22.8,1.6,153
560,2024-06-25T08:00,25.4,40,10.8,25.5,0.8,117
561,2024-06-25T09:00,27.9,33,10.3,28,2.5,180
562,2024-06-25T10:00,30.2,28,9.8,31.1,3.3,186
563,2024-06-25T11:00,32,25,9.5,33.2,5.8,180
564,2024-06-25T12:00,33.4,23,9.2,34.4,8.4,170
565,2024-06-25T13:00,33.9,22,9.5,35.5,6.5,177
566,2024-06-25T14:00,34.6,20,8.7,35.5,7.2,153
567,2024-06-25T15:00,34.9,18,7.4,33.9,12,147
568,2024-06-25T16:00,34.2,18,6.6,31.2,19.3,153
569,2024-06-25T17:00,32.6,19,6.1,28.4,22.4,156
570,2024-06-25T18:00,31.8,21,6.5,28.5,16.4,161
571,2024-06-25T19:00,29.4,27,8.6,27.3,11.9,177
572,2024-06-25T20:00,27.1,32,8.8,25.8,7.2,183
573,2024-06-25T21:00,25.5,36,9.3,24.1,8.3,146
574,2024-06-25T22:00,24,39,9.4,22.9,6.6,135
575,2024-06-25T23:00,22.9,41,8.9,21.9,4.8,138
576,2024-06-26T00:00,21.6,43,8.4,20.7,3.9,158
577,2024-06-26T01:00,20.8,45,8.5,19.1,8.8,161
578,2024-06-26T02:00,20.3,47,8.5,19.2,4.9,126
579,2024-06-26T03:00,19.4,48,8.1,18.4,3.7,119
580,2024-06-26T04:00,18.9,55,9.7,18.4,2.9,120
581,2024-06-26T05:00,19.6,50,8.8,18.9,2.7,157
582,2024-06-26T06:00,20.3,55,11,20.5,1.3,236
583,2024-06-26T07:00,20.9,47,9,20.2,3.1,54
584,2024-06-26T08:00,21.9,44,9.1,20.7,6.3,24
585,2024-06-26T09:00,23.7,39,9.1,22.6,5.8,22
586,2024-06-26T10:00,26.5,32,8.6,27.1,2.5,352
587,2024-06-26T11:00,28.9,27,8.2,30.3,1.8,349
588,2024-06-26T12:00,30.6,25,8.6,32.7,0.7,360
589,2024-06-26T13:00,32.5,24,9,34,4.3,270
590,2024-06-26T14:00,32.8,25,10.3,32.2,15.7,281
591,2024-06-26T15:00,31.9,28,11.3,31,13.5,295
592,2024-06-26T16:00,31.4,29,11.2,29.7,13.7,288
593,2024-06-26T17:00,30.9,29,10.8,29.7,10.2,278
594,2024-06-26T18:00,29.3,31,10.3,27.4,13.2,244
595,2024-06-26T19:00,27,37,11,25.1,15.4,237
596,2024-06-26T20:00,25.4,41,11.3,24.3,10.3,241
597,2024-06-26T21:00,24.4,45,11.6,23.5,9.6,250
598,2024-06-26T22:00,23.2,49,12,22.1,11.9,245
599,2024-06-26T23:00,22.5,53,12.4,21.9,9.2,244
600,2024-06-27T00:00,21,59,12.7,21.1,5.2,205
601,2024-06-27T01:00,19.4,75,15,20.9,1.3,236
602,2024-06-27T02:00,19,79,15.2,19.7,7.1,240
603,2024-06-27T03:00,18.7,80,15.2,19.9,4.1,195
604,2024-06-27T04:00,18.3,80,14.8,19,6,205
605,2024-06-27T05:00,17.8,82,14.7,18.6,5.3,152
606,2024-06-27T06:00,17.9,81,14.6,18.5,6.1,183
607,2024-06-27T07:00,19,75,14.5,20.3,1.5,256
608,2024-06-27T08:00,20.8,67,14.5,21.9,2.3,309
609,2024-06-27T09:00,23.3,53,13.2,23.8,3.5,204
610,2024-06-27T10:00,25.5,44,12.3,25.8,5.9,194
611,2024-06-27T11:00,26.6,41,12.3,26.7,9.4,180
612,2024-06-27T12:00,27.5,38,12.1,27.4,12,173
613,2024-06-27T13:00,27.1,40,12.5,27.2,4.7,184
614,2024-06-27T14:00,27.7,38,11.9,27,8.5,192
615,2024-06-27T15:00,27.5,38,12,27.1,7.2,186
616,2024-06-27T16:00,27.2,39,12.1,27,5.5,203
617,2024-06-27T17:00,27,38,11.5,26.1,9.9,170
618,2024-06-27T18:00,25.6,41,11.4,24.8,8.7,175
619,2024-06-27T19:00,24.8,43,11.4,24.3,6.9,186
620,2024-06-27T20:00,23.9,46,11.6,23.3,7.2,288
621,2024-06-27T21:00,22.6,51,11.9,21.6,11.2,272
622,2024-06-27T22:00,21.2,60,13.1,20.5,11.6,244
623,2024-06-27T23:00,20.2,67,13.8,19.9,10.2,222
624,2024-06-28T00:00,19.8,68,13.8,20.1,6.6,209
625,2024-06-28T01:00,18.7,67,12.5,18.1,9.2,228
626,2024-06-28T02:00,17.9,71,12.6,17.8,6.1,230
627,2024-06-28T03:00,17.5,72,12.5,17.3,6.3,156
628,2024-06-28T04:00,17.5,72,12.4,17.3,6.6,202
629,2024-06-28T05:00,17.3,72,12.2,17.4,4.2,160
630,2024-06-28T06:00,18.1,69,12.3,18,5.7,145
631,2024-06-28T07:00,18.5,69,12.6,17.9,9.8,107
632,2024-06-28T08:00,20.4,54,10.7,20.1,3.5,66
633,2024-06-28T09:00,21.9,46,9.9,21.3,4.3,294
634,2024-06-28T10:00,22.6,44,9.7,21.9,4.3,312
635,2024-06-28T11:00,23.1,42,9.6,22.4,4.1,285
636,2024-06-28T12:00,23.7,41,9.8,23,4.7,266
637,2024-06-28T13:00,23.6,40,9.1,20.4,21.7,265
638,2024-06-28T14:00,24.8,36,8.8,24.7,6.6,241
639,2024-06-28T15:00,26,30,7.3,24.5,12.5,219
640,2024-06-28T16:00,25.5,29,6,22.7,14.5,222
641,2024-06-28T17:00,25.1,27,4.9,21.3,17.6,226
642,2024-06-28T18:00,23.6,31,5.5,20.3,15.3,246
643,2024-06-28T19:00,20.9,49,9.7,18.4,16.3,295
644,2024-06-28T20:00,18.2,60,10.4,15.6,19,299
645,2024-06-28T21:00,17.8,62,10.5,16.6,9.8,298
646,2024-06-28T22:00,17.7,63,10.5,17.5,2.9,360
647,2024-06-28T23:00,17.1,69,11.4,17.2,1.9,158
648,2024-06-29T00:00,16.1,72,11.1,16,3.6,225
649,2024-06-29T01:00,15.6,77,11.5,15.6,3.4,252
650,2024-06-29T02:00,15.1,78,11.2,15,3.4,288
651,2024-06-29T03:00,14.7,83,11.8,14.7,3.6,323
652,2024-06-29T04:00,14.5,86,12.2,14.7,3.1,306
653,2024-06-29T05:00,14.8,81,11.6,15,2.3,252
654,2024-06-29T06:00,15.2,79,11.6,15.2,3.5,246
655,2024-06-29T07:00,16.8,71,11.6,16.7,3.6,264
656,2024-06-29T08:00,18.7,61,11,18.2,5.7,288
657,2024-06-29T09:00,20.1,56,11.1,19.4,6.7,286
658,2024-06-29T10:00,21.1,52,10.9,20.5,6.2,280
659,2024-06-29T11:00,23.4,44,10.3,24,5.1,266
660,2024-06-29T12:00,24.5,42,10.6,25.6,4.7,247
661,2024-06-29T13:00,26.3,38,10.8,27,9.3,242
662,2024-06-29T14:00,27.2,37,11.1,27.1,11.3,248
663,2024-06-29T15:00,28.8,34,11.2,28.1,15.5,273
664,2024-06-29T16:00,27.9,37,11.7,26.2,17.2,280
665,2024-06-29T17:00,26.5,42,12.4,25.3,13.5,279
666,2024-06-29T18:00,25.9,43,12.4,25.1,11.3,277
667,2024-06-29T19:00,24.6,47,12.6,24,10.2,278
668,2024-06-29T20:00,22.9,53,12.8,22.4,9.3,254
669,2024-06-29T21:00,21.4,58,12.7,21.2,7.7,221
670,2024-06-29T22:00,20.3,62,12.8,20.5,4.6,198
671,2024-06-29T23:00,18.9,70,13.2,19.2,4.8,222
672,2024-06-30T00:00,17.5,77,13.5,17.8,5.6,243
673,2024-06-30T01:00,18.3,70,12.8,18.7,3,256
674,2024-06-30T02:00,16.2,83,13.3,16.7,3.7,281
675,2024-06-30T03:00,15.6,86,13.2,16.1,3.3,276
676,2024-06-30T04:00,15.3,86,13,15.8,2.7,293
677,2024-06-30T05:00,14.2,92,13,14.6,3.6,307
678,2024-06-30T06:00,14.5,92,13.1,14.9,4.3,318
679,2024-06-30T07:00,16,83,13.2,16.2,6.1,315
680,2024-06-30T08:00,18.6,68,12.5,18.2,8,324
681,2024-06-30T09:00,21.8,54,12,21.4,8.5,324
682,2024-06-30T10:00,25,43,11.4,25.4,9,323
683,2024-06-30T11:00,27.9,34,10.5,28.8,8.9,317
684,2024-06-30T12:00,30.1,28,9.4,31,9.7,312
685,2024-06-30T13:00,31.2,26,9.6,31.9,11.4,305
686,2024-06-30T14:00,31.5,27,10.1,31.3,15.8,305
687,2024-06-30T15:00,31,28,10.5,29.7,20.1,303
688,2024-06-30T16:00,30,28,9.2,27.7,19.4,301
689,2024-06-30T17:00,29,27,7.8,25.6,19,297
690,2024-06-30T18:00,27.8,28,7.7,24.4,18.9,283
691,2024-06-30T19:00,26,34,8.8,23.3,16.6,288
692,2024-06-30T20:00,24.1,41,10.1,22.3,13.2,281
693,2024-06-30T21:00,22.9,46,10.5,22.2,5.9,281
694,2024-06-30T22:00,21.9,53,11.9,22,3,194
695,2024-06-30T23:00,21.1,52,10.9,20.7,4.4,279
696,2024-07-01T00:00,20.3,53,10.3,19.2,7.9,270
697,2024-07-01T01:00,19.3,57,10.6,18.7,5.6,255
698,2024-07-01T02:00,18.1,66,11.6,18,4.4,235
699,2024-07-01T03:00,16.8,76,12.5,16.9,4.8,243
700,2024-07-01T04:00,17,75,12.6,17.4,2.9,187
701,2024-07-01T05:00,16.7,77,12.6,17.1,3.3,229
702,2024-07-01T06:00,16.5,79,12.8,16.9,3.7,259
703,2024-07-01T07:00,17.9,73,13,18.4,3,256
704,2024-07-01T08:00,20.1,63,12.9,20.3,5.1,274
705,2024-07-01T09:00,23,49,11.8,22.9,6.1,298
706,2024-07-01T10:00,25.9,37,10.1,26.3,6.6,315
707,2024-07-01T11:00,27.9,30,8.8,28.8,5.6,320
708,2024-07-01T12:00,29.5,26,7.8,30.6,6.2,306
709,2024-07-01T13:00,31.3,21,6.6,31.3,11.2,315
710,2024-07-01T14:00,31.4,22,7.3,31,12.5,309
711,2024-07-01T15:00,31.4,23,7.8,30.3,14.5,312
712,2024-07-01T16:00,31.1,23,7.6,29,15.2,324
713,2024-07-01T17:00,30.5,23,7.2,27.7,14.4,323
714,2024-07-01T18:00,29.7,23,6.7,26.8,14.3,315
715,2024-07-01T19:00,28.6,25,6.5,25.8,12.8,308
716,2024-07-01T20:00,26.3,30,7.2,24.2,9.4,270
717,2024-07-01T21:00,24.4,35,7.7,22.6,8.4,200
718,2024-07-01T22:00,22.7,43,9.6,21.6,6.8,177
719,2024-07-01T23:00,21,52,10.9,20.7,3.5,156
720,2024-07-02T00:00,21.2,52,10.9,21.2,2.2,99
721,2024-07-02T01:00,20.3,48,9.1,19.5,3.8,73
722,2024-07-02T02:00,20.8,46,8.8,20.1,2.5,225
723,2024-07-02T03:00,19.8,50,9.1,19.2,2.9,330
724,2024-07-02T04:00,18.1,55,8.8,17.4,2.6,106
725,2024-07-02T05:00,18.2,50,7.5,17.3,1.8,90
726,2024-07-02T06:00,18.3,47,6.8,17,2.9,83
727,2024-07-02T07:00,21.2,39,6.6,19.9,2.5,352
728,2024-07-02T08:00,23.9,35,7.3,22.7,4,355
729,2024-07-02T09:00,26.7,31,8.1,25.9,4,355
730,2024-07-02T10:00,29.1,26,7.8,29.6,2.5,360
731,2024-07-02T11:00,30.9,21,6.3,31.6,4,355
732,2024-07-02T12:00,32.3,18,4.9,32.2,8.7,355
733,2024-07-02T13:00,33,16,4.2,32.7,9.6,347
734,2024-07-02T14:00,33.4,17,4.9,33.3,8.2,331
735,2024-07-02T15:00,34,17,5.5,33.8,6.3,301
736,2024-07-02T16:00,34.4,18,6.8,32.7,10.1,297
737,2024-07-02T17:00,33.9,20,7.5,31.6,11.2,315
738,2024-07-02T18:00,33,20,7.3,30.8,9.8,324
739,2024-07-02T19:00,31.5,23,7.8,29.9,7.1,311
740,2024-07-02T20:00,28.7,29,9.1,27.5,6.2,291
741,2024-07-02T21:00,27.3,31,8.7,26.4,3.9,158
742,2024-07-02T22:00,25.8,35,9.1,24.8,5.1,172
743,2024-07-02T23:00,24.6,39,9.6,23.8,4.9,197
744,2024-07-03T00:00,24.1,40,9.6,23.6,3.1,135
745,2024-07-03T01:00,21.9,51,11.2,21.7,3.9,158
746,2024-07-03T02:00,23.6,41,9.7,23.5,0.4,180
747,2024-07-03T03:00,22.8,43,9.6,22.3,2.5,315
748,2024-07-03T04:00,21.5,50,10.7,21.3,3.1,249
749,2024-07-03T05:00,21.3,50,10.5,20.9,3.9,68
750,2024-07-03T06:00,20.5,55,11,20.2,3.9,68
751,2024-07-03T07:00,23,42,9.3,22.5,2.3,321
752,2024-07-03T08:00,25.1,38,9.8,24.6,3.4,302
753,2024-07-03T09:00,27.9,32,9.7,27.6,3.3,319
754,2024-07-03T10:00,30.5,26,9,30.9,4.7,337
755,2024-07-03T11:00,32.8,20,6.9,33.2,6.1,332
756,2024-07-03T12:00,34.3,16,4.8,34.3,8.2,337
757,2024-07-03T13:00,35.1,14,3.3,35,7.8,347
758,2024-07-03T14:00,35.9,13,2.7,35.8,6.2,350
759,2024-07-03T15:00,36.5,12,2,35.9,4.8,347
760,2024-07-03T16:00,36.9,11,1.9,35.4,4.3,336
761,2024-07-03T17:00,36.7,12,3.1,34.4,4.7,302
762,2024-07-03T18:00,35.8,15,5.1,33.9,5,270
763,2024-07-03T19:00,33.8,19,6.6,32.2,4.8,228
764,2024-07-03T20:00,30.6,25,8.1,29.4,5.1,176
765,2024-07-03T21:00,28.5,29,8.9,27.2,6.9,152
766,2024-07-03T22:00,26.4,33,8.7,25.6,3.1,144
767,2024-07-03T23:00,24.9,35,8.6,24.2,2.3,141
768,2024-07-04T00:00,23.3,38,8.2,22.5,2.5,135
769,2024-07-04T01:00,21.9,42,8.3,20.5,6.1,118
770,2024-07-04T02:00,20.9,42,7.7,19.5,6,107
771,2024-07-04T03:00,20,44,7.4,18.8,3.6,135
772,2024-07-04T04:00,19.9,44,7.2,18.6,4.1,128
773,2024-07-04T05:00,19.9,42,6.7,18.5,3.7,119
774,2024-07-04T06:00,20.9,40,6.6,19.6,3.2,117
775,2024-07-04T07:00,24.8,34,7.9,24,1.8,53
776,2024-07-04T08:00,28.1,27,7.2,26.8,4,350
777,2024-07-04T09:00,30.6,24,7.5,29.6,4.4,351
778,2024-07-04T10:00,32.9,21,7.4,33.1,3.6,6
779,2024-07-04T11:00,34.9,19,7.7,36.4,1.1,108
780,2024-07-04T12:00,36.5,17,7.4,37.5,6,163
781,2024-07-04T13:00,37.5,16,7.1,39,3.1,216
782,2024-07-04T14:00,38.3,15,6.9,39.1,5.2,155
783,2024-07-04T15:00,38.6,16,7.9,38.2,9.5,151
784,2024-07-04T16:00,38.2,16,8,36.1,15.6,157
785,2024-07-04T17:00,36.6,16,6.7,32.6,21.7,169
786,2024-07-04T18:00,35.3,16,5.6,32.2,13.4,185
787,2024-07-04T19:00,34.2,17,5.5,31.9,8,190
788,2024-07-04T20:00,31.8,18,4.7,28.9,11.2,176
789,2024-07-04T21:00,29.2,21,4.5,26.8,7.8,146
790,2024-07-04T22:00,27.1,25,5.4,24.9,7.4,137
791,2024-07-04T23:00,26.2,27,5.7,24.3,5.7,125
792,2024-07-05T00:00,24.8,31,6.5,23.1,5.7,108
793,2024-07-05T01:00,23.8,37,8.4,22.7,4.8,117
794,2024-07-05T02:00,23.1,39,8.3,22.1,3.8,107
795,2024-07-05T03:00,22.1,41,8.2,21.1,3.8,107
796,2024-07-05T04:00,20.8,49,9.5,20.3,2.4,117
797,2024-07-05T05:00,21.9,42,8.3,21.1,2.6,106
798,2024-07-05T06:00,22.3,45,9.8,21.5,5.7,18
799,2024-07-05T07:00,24.4,32,6.5,22.9,4.2,329
800,2024-07-05T08:00,27.2,25,5.6,25.4,4.8,333
801,2024-07-05T09:00,30.1,21,5.3,28.5,4.7,337
802,2024-07-05T10:00,32.8,17,4.2,32.3,3.2,360
803,2024-07-05T11:00,34.9,14,3.9,35.5,1.8,360
804,2024-07-05T12:00,36.7,13,3.6,37.6,2,225
805,2024-07-05T13:00,37.6,12,3.1,38,5,249
806,2024-07-05T14:00,37.8,12,3.3,37.4,8.4,205
807,2024-07-05T15:00,37.3,13,4.7,36.2,10.5,176
808,2024-07-05T16:00,36.3,17,7.5,33.8,18.2,172
809,2024-07-05T17:00,34.6,19,7.9,31.2,19.5,177
810,2024-07-05T18:00,33.4,21,8.3,31.2,11.6,206
811,2024-07-05T19:00,31.1,25,8.8,29.6,8.2,203
812,2024-07-05T20:00,28.5,31,9.9,27.6,6,163
813,2024-07-05T21:00,26.8,40,12.1,27.1,2.9,173
814,2024-07-05T22:00,25.6,39,10.5,25,4.8,257
815,2024-07-05T23:00,24.3,38,9.1,23.4,4.7,266
816,2024-07-06T00:00,23.8,40,9.4,23,4,297
817,2024-07-06T01:00,21.7,51,11,21.3,4.9,306
818,2024-07-06T02:00,21.7,52,11.3,21.9,1.9,22
819,2024-07-06T03:00,21.4,53,11.4,21.7,1.1,162
820,2024-07-06T04:00,21.2,53,11.2,21.3,1.8,79
821,2024-07-06T05:00,19,61,11.3,18.7,4.6,288
822,2024-07-06T06:00,18.4,63,11.3,17.5,8.9,249
823,2024-07-06T07:00,18.4,71,13.2,18.2,8.2,241
824,2024-07-06T08:00,19.4,71,13.9,19.5,8.2,255
825,2024-07-06T09:00,21.3,61,13.6,21.8,6.2,249
826,2024-07-06T10:00,23.6,50,12.7,24.9,6.2,263
827,2024-07-06T11:00,26.1,39,11.2,27,9.6,283
828,2024-07-06T12:00,27.6,35,10.9,27.9,15.5,282
829,2024-07-06T13:00,28.3,36,11.8,28.4,18.8,275
830,2024-07-06T14:00,28.9,35,11.8,28.7,18.9,278
831,2024-07-06T15:00,29,35,12.2,28.5,18.6,288
832,2024-07-06T16:00,28.8,36,12.3,28,15.7,286
833,2024-07-06T17:00,28.5,35,11.6,26.6,16.1,290
834,2024-07-06T18:00,27.8,34,10.5,26,13.6,302
835,2024-07-06T19:00,26.8,37,11,25.7,9.5,307
836,2024-07-06T20:00,25.4,43,11.8,25.2,5.2,286
837,2024-07-06T21:00,24.5,46,12.2,24.3,6.1,273
838,2024-07-06T22:00,23.3,51,12.4,23,7,291
839,2024-07-06T23:00,22,55,12.7,22.1,5.4,290
840,2024-07-07T00:00,20.6,63,13.3,20.6,7.1,285
841,2024-07-07T01:00,19.7,68,13.5,20.1,4.9,343
842,2024-07-07T02:00,19.8,66,13.2,20.4,3.2,333
843,2024-07-07T03:00,19.6,66,13.1,20.2,2.8,230
844,2024-07-07T04:00,19.1,66,12.7,19.4,3.8,253
845,2024-07-07T05:00,17.8,71,12.5,18.1,3.6,307
846,2024-07-07T06:00,17.4,73,12.6,17.8,3.1,324
847,2024-07-07T07:00,18.5,69,12.8,18.7,4.7,328
848,2024-07-07T08:00,21,59,12.6,21.1,5.5,337
849,2024-07-07T09:00,24.5,46,12.3,24.5,6.2,324
850,2024-07-07T10:00,27.9,36,11.7,28.9,5.4,290
851,2024-07-07T11:00,30,31,10.9,30.8,8.7,187
852,2024-07-07T12:00,31,29,11.1,30.7,14.8,166
853,2024-07-07T13:00,31.6,25,9.2,32.2,7.2,162
854,2024-07-07T14:00,32.5,21,7.3,32.8,5.3,208
855,2024-07-07T15:00,32.7,19,6.3,31.6,6.9,261
856,2024-07-07T16:00,32.2,20,6.5,30.8,6.5,267
857,2024-07-07T17:00,31.6,22,7,29.6,7.9,267
858,2024-07-07T18:00,30.3,25,8.4,28.1,12.4,280
859,2024-07-07T19:00,28.4,31,9.6,26.4,13.1,286
860,2024-07-07T20:00,26.8,30,7.7,25.1,7.6,275
861,2024-07-07T21:00,25,33,7.5,23.5,5.9,281
862,2024-07-07T22:00,23.7,35,7.2,22.2,5.4,274
863,2024-07-07T23:00,22.2,38,7.3,20.7,5.6,230
